; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1537232419,"CurrentTimeLocal","Mon Sep 17 18:00:19 2018","Hostname","nid01799","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.7e-05
; "Time_ContextDestroy [ms]", 2.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,2,33,"Success",0.005386,2.3395,1.950762,0.000251,0.208206,0.055849,0.000809,0.27069,4.831841,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,3,33,"Success",0.005287,2.424625,1.954047,0.000269,0.196168,0.071261,0.000915,0.300039,4.953012,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,4,33,"Success",0.005397,2.351463,2.064444,0.000297,0.188199,0.056989,0.00074,0.271406,4.939342,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,5,33,"Success",0.005347,2.365252,1.954754,0.000297,0.213569,0.071083,0.00069,0.273415,4.884785,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,6,33,"Success",0.005368,2.372602,2.050265,0.000271,0.186473,0.056187,0.000746,0.271733,4.944061,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,7,33,"Success",0.005346,2.417148,1.950999,0.000323,0.214078,0.055949,0.000851,0.270522,4.915589,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,8,33,"Success",0.005283,2.342515,2.083513,0.000293,0.193045,0.07114,0.000786,0.284461,4.981538,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,9,33,"Success",0.005458,2.36757,1.964481,0.000279,0.20644,0.072504,0.00076,0.283307,4.901208,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,10,33,"Success",0.005338,2.392544,2.011234,0.000284,0.203087,0.054568,0.000635,0.268589,4.936687,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,11,33,"Success",0.005333,2.476965,1.984579,0.00032,0.174435,0.07136,0.00075,0.282631,4.996766,2920,0,2916,5.5242149634e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,0,34,"Warmup",0.005356,4.999186,4.577559,0.000649,0.264298,0.079713,0.001743,0.604733,10.533662,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,1,34,"Warmup",0.005423,4.650865,4.498283,0.000624,0.38124,0.094039,0.001443,0.763967,10.396284,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,2,34,"Success",0.005321,4.669909,4.558312,0.00065,0.366301,0.082341,0.00139,0.645731,10.330376,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,3,34,"Success",0.005325,4.704652,4.448314,0.000641,0.359151,0.102172,0.001766,0.643994,10.266449,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,4,34,"Success",0.005339,4.586129,4.339671,0.000624,0.377115,0.082153,0.00138,0.640451,10.033313,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,5,34,"Success",0.00534,4.598787,4.448209,0.000629,0.365087,0.080919,0.001614,0.651362,10.152359,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,6,34,"Success",0.00542,4.604884,4.494415,0.000635,0.338912,0.08124,0.001395,0.634609,10.161921,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,7,34,"Success",0.005396,4.593865,4.441058,0.000653,0.37226,0.078172,0.001463,0.633336,10.126602,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,8,34,"Success",0.005576,4.621599,4.537282,0.000641,0.363564,0.087661,0.001531,0.636683,10.254944,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,9,34,"Success",0.005377,4.554416,4.33716,0.000656,0.368827,0.102417,0.001407,0.635,10.005698,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,10,34,"Success",0.005293,4.600664,4.344147,0.000684,0.369917,0.078511,0.001566,0.645519,10.046748,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,11,34,"Success",0.005311,4.604802,4.574661,0.000632,0.365726,0.10191,0.00164,0.680222,10.335295,8752,0,8748,5.3889833459e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,0,61,"Warmup",0.005283,4.489598,4.098064,0.000734,0.393683,0.100325,0.001532,0.624375,9.714123,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,1,61,"Warmup",0.005326,4.23253,3.95078,0.000704,0.403326,0.139797,0.001372,0.630795,9.365174,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,2,61,"Success",0.005288,4.269932,3.94606,0.000697,0.380934,0.098303,0.001652,0.620798,9.32404,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,3,61,"Success",0.005433,4.229428,3.835114,0.000669,0.376148,0.092406,0.001357,0.645313,9.186262,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,4,61,"Success",0.005401,4.249795,3.946381,0.000699,0.379574,0.099666,0.00132,0.625974,9.309208,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,5,61,"Success",0.005433,4.227538,3.981979,0.000682,0.411181,0.13612,0.001618,0.626919,9.391904,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,6,61,"Success",0.005378,4.262265,3.932249,0.000696,0.376166,0.098047,0.001834,0.63356,9.310625,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,7,61,"Success",0.005365,4.249139,3.945714,0.000698,0.378796,0.096828,0.001365,0.623153,9.301456,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,8,61,"Success",0.005372,4.187848,4.092572,0.000699,0.37246,0.09609,0.001532,0.634216,9.391202,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,9,61,"Success",0.005296,4.227878,3.944437,0.000698,0.408467,0.105964,0.001655,0.628893,9.323704,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,10,61,"Success",0.005292,4.241905,3.986864,0.000714,0.360598,0.099124,0.001761,0.624215,9.320904,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,11,61,"Success",0.005345,4.190154,4.001621,0.000704,0.412369,0.099069,0.001664,0.634999,9.346324,9608,0,9604,5.3375155932e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,0,50,"Warmup",0.005279,4.417255,2.810422,0.001,0.252508,0.064087,0.00186,0.447925,8.000934,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,1,50,"Warmup",0.005391,4.339929,2.699981,0.001031,0.254113,0.079658,0.002491,0.446456,7.829539,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,2,50,"Success",0.005489,4.327619,2.715143,0.00099,0.26641,0.071142,0.002085,0.446163,7.83564,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,3,50,"Success",0.005354,4.324093,2.710636,0.000986,0.274775,0.08321,0.001974,0.452392,7.853967,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,4,50,"Success",0.005352,4.227418,2.804757,0.001001,0.261904,0.073481,0.001915,0.455536,7.831856,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,5,50,"Success",0.005318,4.309075,2.701414,0.000994,0.270588,0.096971,0.002172,0.444847,7.831881,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,6,50,"Success",0.005389,4.336604,2.707659,0.001004,0.258229,0.067759,0.0021,0.462101,7.841359,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,7,50,"Success",0.005426,4.306502,2.711062,0.001026,0.256401,0.069002,0.00188,0.452319,7.804093,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,8,50,"Success",0.005354,4.268933,2.812708,0.000993,0.268458,0.066715,0.002169,0.449011,7.874835,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,9,50,"Success",0.00541,4.334151,2.703638,0.000963,0.258299,0.070081,0.002289,0.47173,7.847058,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,10,50,"Success",0.00536,4.353956,2.71438,0.001015,0.284923,0.069132,0.002329,0.445883,7.877472,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,11,50,"Success",0.005514,4.328741,2.711412,0.001013,0.268533,0.070175,0.001829,0.457605,7.845291,12504,0,12500,5.5595405246e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,0,35,"Warmup",0.005356,5.23063,4.917432,0.001803,0.244847,0.122068,0.004409,0.648452,11.175426,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,1,35,"Warmup",0.005715,5.030779,4.794646,0.001804,0.281471,0.144714,0.004524,0.652221,10.916275,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,2,35,"Success",0.005456,4.956971,4.998659,0.001797,0.241223,0.129178,0.003873,0.64523,10.982786,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,3,35,"Success",0.005283,5.135133,4.919368,0.001791,0.271269,0.127327,0.00428,0.644387,11.109276,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,4,35,"Success",0.005392,5.235642,4.939461,0.00178,0.270853,0.12726,0.003865,0.640282,11.224947,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,5,35,"Success",0.00537,5.011212,4.991396,0.001816,0.280813,0.126092,0.004146,0.664234,11.085499,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,6,35,"Success",0.005306,5.061194,4.956947,0.001786,0.235434,0.122922,0.004117,0.673726,11.061842,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,7,35,"Success",0.005227,4.939415,4.879324,0.001821,0.257496,0.119386,0.012484,0.657146,10.872802,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,8,35,"Success",0.005252,4.934703,4.994599,0.001813,0.285199,0.124585,0.003732,0.642209,10.992505,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,9,35,"Success",0.005277,5.05856,5.017339,0.001788,0.264766,0.128487,0.003912,0.640817,11.121372,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,10,35,"Success",0.005348,5.045405,4.862464,0.001785,0.242408,0.117238,0.003859,0.642163,10.921067,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,11,35,"Success",0.005273,5.111364,4.960683,0.001756,0.246645,0.121678,0.003595,0.644186,11.095597,26248,0,26244,5.8347450101e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,0,51,"Warmup",0.005256,4.336311,3.772463,0.005308,0.238971,0.147313,0.008783,0.694952,9.209931,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,1,51,"Warmup",0.005347,4.139116,3.775713,0.007596,0.243224,0.154956,0.008404,0.69524,9.030189,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,2,51,"Success",0.00547,4.159674,3.767064,0.008036,0.233888,0.15044,0.008761,0.696247,9.030076,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,3,51,"Success",0.005491,4.158545,3.76778,0.007582,0.264248,0.155851,0.00848,0.699813,9.068294,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,4,51,"Success",0.005462,4.165559,3.771937,0.007205,0.253806,0.15044,0.0086,0.696075,9.059612,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,5,51,"Success",0.005454,4.144386,3.77092,0.007798,0.240089,0.149932,0.008164,0.707361,9.034602,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,6,51,"Success",0.005449,4.142611,3.770229,0.007028,0.253552,0.1526,0.009405,0.709767,9.051157,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,7,51,"Success",0.005502,4.178279,3.768239,0.005117,0.258858,0.155422,0.007818,0.724524,9.104311,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,8,51,"Success",0.005555,4.134554,3.773255,0.006658,0.23491,0.150972,0.008434,0.68702,9.001861,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,9,51,"Success",0.005435,4.082393,3.767588,0.00776,0.249071,0.15598,0.008161,0.707873,8.984768,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,10,51,"Success",0.005431,4.160235,3.766544,0.007162,0.252129,0.148281,0.008183,0.703026,9.051493,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,11,51,"Success",0.005368,4.086996,3.851212,0.00771,0.226596,0.151075,0.009482,0.719591,9.058533,62504,0,62500,6.0015487738e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,0,62,"Warmup",0.005355,8.01409,7.78662,0.005767,0.281063,0.192626,0.0094,1.268271,17.563729,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,1,62,"Warmup",0.004674,7.770936,7.799667,0.007725,0.296232,0.195866,0.009194,1.259973,17.34482,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,2,62,"Success",0.004854,7.782803,7.817196,0.008611,0.284822,0.209595,0.009189,1.289935,17.407593,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,3,62,"Success",0.004701,7.655326,7.786477,0.008419,0.29417,0.197918,0.009204,1.267118,17.223793,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,4,62,"Success",0.005721,7.826107,7.809744,0.008673,0.279969,0.202308,0.009607,1.283912,17.426733,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,5,62,"Success",0.004713,7.658314,7.717093,0.008448,0.271101,0.202401,0.009788,1.274035,17.146253,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,6,62,"Success",0.004911,7.648987,7.791109,0.009178,0.352521,0.21633,0.009145,1.256319,17.288936,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,7,62,"Success",0.004763,7.69495,7.855395,0.008415,0.349407,0.194817,0.009163,1.267134,17.384504,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,8,62,"Success",0.004797,7.67561,7.729369,0.008207,0.295505,0.195947,0.009158,1.267605,17.18659,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,9,62,"Success",0.004835,7.666486,7.793691,0.008697,0.296858,0.209057,0.009383,1.293889,17.283426,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,10,62,"Success",0.004782,7.818298,7.838571,0.007993,0.331141,0.194692,0.00914,1.2745,17.47952,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,11,62,"Success",0.004822,7.631965,7.788625,0.00908,0.269264,0.195383,0.009228,1.276892,17.185681,67232,0,67228,7.0359812534e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,0,36,"Warmup",0.005441,8.075131,8.313949,0.013366,0.378726,0.19424,0.011624,1.127121,18.120085,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,1,36,"Warmup",0.004794,7.631057,8.245046,0.009708,0.456652,0.210252,0.012085,1.208889,17.778976,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,2,36,"Success",0.004799,7.620497,8.009212,0.009635,0.303613,0.188303,0.01143,1.243687,17.391634,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,3,36,"Success",0.004743,7.655648,7.873292,0.009781,0.29244,0.190145,0.011513,1.272905,17.310934,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,4,36,"Success",0.004934,7.611009,8.163712,0.009551,0.35499,0.188507,0.011293,1.250577,17.59501,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,5,36,"Success",0.004847,7.488691,7.877463,0.010141,0.383226,0.202339,0.0117,1.258578,17.237397,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,6,36,"Success",0.004817,7.608159,7.920271,0.007715,0.333597,0.192166,0.012556,1.244479,17.32419,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,7,36,"Success",0.004812,7.549685,7.866838,0.009124,0.334185,0.191854,0.012074,1.235669,17.204607,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,8,36,"Success",0.00484,7.559223,7.928158,0.010083,0.341702,0.190362,0.01152,1.27406,17.320368,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,9,36,"Success",0.004805,7.619692,8.01615,0.009817,0.376522,0.180191,0.011674,1.257594,17.476866,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,10,36,"Success",0.004866,7.575903,8.028334,0.009958,0.378997,0.190422,0.012017,1.280531,17.481476,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,11,36,"Success",0.004763,7.615506,7.898696,0.010323,0.335502,0.187006,0.011766,1.250575,17.314549,78736,0,78732,6.1862230349e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,0,37,"Warmup",0.005044,8.010412,8.218395,0.030267,0.579495,0.309941,0.029741,1.166518,18.350291,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,1,37,"Warmup",0.004903,7.858605,8.101518,0.018591,0.504984,0.298169,0.032154,1.064194,17.8836,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,2,37,"Success",0.004932,7.646761,7.84433,0.018144,0.511819,0.300967,0.03046,1.074821,17.432696,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,3,37,"Success",0.005009,7.826155,7.848724,0.018191,0.49945,0.316341,0.031539,1.051535,17.597417,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,4,37,"Success",0.004923,7.928536,8.249408,0.018243,0.541922,0.325651,0.032093,1.052507,18.153724,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,5,37,"Success",0.005031,7.800827,7.906282,0.018207,0.634134,0.323531,0.031779,1.053365,17.773624,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,6,37,"Success",0.004861,7.967329,7.897653,0.018146,0.501254,0.31621,0.031848,1.078016,17.81584,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,7,37,"Success",0.004968,7.702182,7.849106,0.018168,0.58514,0.317614,0.033094,1.055634,17.566358,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,8,37,"Success",0.004894,7.799615,7.864262,0.018176,0.486212,0.326707,0.030929,1.068232,17.599567,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,9,37,"Success",0.005006,7.941004,7.889668,0.018151,0.522804,0.32165,0.027277,1.05883,17.784863,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,10,37,"Success",0.004974,7.819231,8.248012,0.018226,0.613202,0.31873,0.031933,1.070585,18.125469,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,11,37,"Success",0.004989,7.702446,7.844764,0.018225,0.625183,0.332218,0.031832,1.05913,17.619365,236200,0,236196,7.4934745621e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,0,52,"Warmup",0.004965,8.300335,6.273125,0.028204,0.3592,0.279535,0.056845,1.108001,16.410968,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,1,52,"Warmup",0.004775,7.986278,6.157162,0.025295,0.471927,0.310254,0.039171,1.081001,16.076465,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,2,52,"Success",0.004928,7.975282,6.170814,0.025153,0.452669,0.295743,0.040979,1.082892,16.049015,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,3,52,"Success",0.004871,7.98062,6.157412,0.025148,0.467887,0.327115,0.043495,1.110931,16.118042,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,4,52,"Success",0.004781,7.97497,6.161163,0.025158,0.384969,0.306434,0.057161,1.081022,15.996149,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,5,52,"Success",0.004929,7.982798,6.180681,0.025154,0.356601,0.2865,0.044198,1.105846,15.987218,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,6,52,"Success",0.005041,7.976116,6.169303,0.025321,0.374453,0.297634,0.043794,1.107124,15.999303,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,7,52,"Success",0.004845,7.984583,6.161681,0.025261,0.378609,0.29511,0.054568,1.111643,16.016803,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,8,52,"Success",0.004878,7.987052,6.162541,0.025198,0.42277,0.293339,0.041661,1.086456,16.024369,312504,0,312500,6.9271956385e-08,0
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,9,52,"Success",0.004934,8.000576,6.171301,0.025304,0.475401,0.310162,0.039749,1.090647,16.118585,312504,0,312500,6.9271956385e-08,0
